Transaction Date,Transaction Time,Product,Quantity,Total Price
2024-06-07,00:00:00,White Hot Chocolate,1,150
2024-06-07,07:11:00,Mocha,2,320
2024-06-07,00:52:00,Classic Chocolate,4,600
2024-06-07,22:33:00,Mocha,2,320
2024-06-07,18:57:00,Caramel Macchiato,3,480
2024-06-07,10:28:00,Spanish Latte,3,480
2024-06-07,13:08:00,Cookies & Cream Frappe,2,340
2024-06-07,22:57:00,Biscoff Latte,2,320
2024-06-08,12:38:00,Choose Any Two,4,760
2024-06-08,11:47:00,White Chocolate Mocha,2,320
2024-06-08,04:34:00,Strawberries & Cream,1,160
2024-06-08,07:56:00,White Chocolate Mocha,3,480
2024-06-08,23:57:00,Biscoff Cream,1,170
2024-06-08,19:11:00,Spanish Latte,3,480
2024-06-08,09:27:00,Lasagna,2,340
2024-06-08,08:50:00,Peach Mango Frappe,3,480
2024-06-08,11:20:00,Lasagna,4,680
2024-06-08,17:50:00,White Chocolate Chip Frappe,1,170
2024-06-08,02:23:00,Peach Mango Frappe,1,160
2024-06-08,11:20:00,Savory Bites,1,105
2024-06-08,01:24:00,Choose Any Two,4,760
2024-06-08,07:35:00,Chicken or Beef Quesadilla Half,3,330
2024-06-08,20:53:00,Cappuccino,4,580
2024-06-08,07:00:00,Savory Bites,1,105
2024-06-08,05:29:00,Americano,3,330
2024-06-08,06:21:00,Salted Caramel Latte,2,320
2024-06-09,04:29:00,Spanish Latte,2,320
2024-06-09,15:12:00,White Hot Chocolate,4,600
2024-06-09,07:29:00,Chicken or Beef Quesadilla Whole,3,600
2024-06-09,21:48:00,Latte,2,290
2024-06-09,03:58:00,Cookies & Cream Frappe,2,340
2024-06-09,22:13:00,Chicken or Beef Quesadilla Half,3,330
2024-06-09,23:57:00,Matcha Frappe,1,160
2024-06-09,11:51:00,Chocolate Frappe,4,640
2024-06-09,03:42:00,Mocha,3,480
2024-06-09,20:59:00,Latte,3,435
2024-06-09,03:47:00,Coffee Jelly Frappuccino,1,170
2024-06-09,08:18:00,Matcha,1,150
2024-06-09,15:16:00,Sausage,4,420
2024-06-09,19:22:00,Bap's Platter (for sharing),4,1160
2024-06-09,17:56:00,Chicken or Beef Quesadilla Whole,3,600
2024-06-09,15:47:00,Spanish Latte,4,640
2024-06-09,11:23:00,Salted Caramel Latte,4,640
2024-06-09,15:39:00,Sausage,4,420
2024-06-09,03:32:00,Creamy Chicken Pesto,4,680
2024-06-09,08:27:00,Cookies & Cream Frappe,4,680
2024-06-09,03:24:00,Spanish Latte,1,160
2024-06-09,18:19:00,Bap's Coffee Signature,1,160
2024-06-09,13:35:00,Classic Chocolate,4,600
2024-06-09,01:45:00,Lasagna,1,170
2024-06-10,13:45:00,Savory Bites,3,315
2024-06-10,14:40:00,Biscoff (Coffee or None),1,170
2024-06-10,08:59:00,Classic Chocolate,1,150
2024-06-10,23:25:00,Cappuccino,2,290
2024-06-10,02:21:00,Classic Chocolate,1,150
2024-06-10,19:26:00,Cookies & Cream Frappe,4,680
2024-06-10,15:12:00,Nachos (for sharing),4,780
2024-06-10,10:52:00,Sausage,2,210
2024-06-10,07:29:00,Biscoff Cream,1,170
2024-06-10,00:42:00,Bap's Platter (for sharing),4,1160
2024-06-10,21:31:00,Latte,4,580
2024-06-10,22:37:00,Biscoff Cream,4,680
2024-06-10,15:54:00,Nachos (for sharing),4,780
2024-06-10,14:09:00,Black Tea Strawberry Peach,3,420
2024-06-10,10:05:00,Savory Bites,1,105
2024-06-10,20:22:00,Black Tea Strawberry Peach,3,420
2024-06-11,02:36:00,Spanish Latte,3,480
2024-06-11,18:31:00,Peach Mango Frappe,1,160
2024-06-11,18:09:00,Chocolate Frappe,2,320
2024-06-11,00:32:00,Cookies & Cream Frappe,4,680
2024-06-11,09:17:00,Peach Mango Frappe,1,160
2024-06-11,13:44:00,Chicken or Beef Quesadilla Half,3,330
2024-06-11,17:58:00,Caramel Macchiato,1,160
2024-06-11,04:31:00,Peach Mango Frappe,2,320
2024-06-11,11:44:00,Black Tea Strawberry Peach,2,280
2024-06-11,18:45:00,Latte,2,290
2024-06-11,21:55:00,Matcha,2,300
2024-06-11,09:38:00,Matcha Frappe,2,320
2024-06-11,12:10:00,Americano,1,110
2024-06-11,16:10:00,Creamy Chicken Pesto,1,170
2024-06-11,01:22:00,Caramel Macchiato,1,160
2024-06-11,04:30:00,Mojos,3,315
2024-06-11,19:41:00,White Hot Chocolate,4,600
2024-06-11,05:28:00,Latte,2,290
2024-06-11,10:41:00,Lasagna,3,510
2024-06-11,12:42:00,White Chocolate Chip Frappe,1,170
2024-06-11,00:08:00,Biscoff Cream,1,170
2024-06-11,15:22:00,Savory Bites,3,315
2024-06-11,23:45:00,Strawberries & Cream,3,480
2024-06-11,10:52:00,Bap's Coffee Signature,4,640
2024-06-11,22:03:00,Black Tea Strawberry Peach,2,280
2024-06-11,06:56:00,Salted Caramel Latte,4,640
2024-06-11,22:59:00,Biscoff Latte,4,640
2024-06-11,06:41:00,Spanish Latte,2,320
2024-06-11,08:56:00,Cookies & Cream Frappe,4,680
2024-06-12,02:05:00,Bap's Coffee Signature,2,320
2024-06-12,22:58:00,Peach Mango Frappe,4,640
2024-06-12,11:28:00,Bap's Platter (for sharing),2,580
2024-06-12,20:32:00,Americano,1,110
2024-06-12,13:56:00,Mocha,1,160
2024-06-12,02:26:00,Chicken or Beef Quesadilla Whole,3,600
2024-06-12,10:29:00,Bap's Coffee Signature,2,320
2024-06-12,04:48:00,Biscoff Cream,2,340
2024-06-12,04:16:00,Matcha,2,300
2024-06-12,23:43:00,Peach Mango Frappe,3,480
2024-06-12,15:42:00,Lasagna,4,680
2024-06-12,04:29:00,Biscoff Cream,1,170
2024-06-12,10:22:00,Biscoff (Coffee or None),3,510
2024-06-12,01:11:00,Black Tea Strawberry Peach,2,280
2024-06-12,21:46:00,Cappuccino,2,290
2024-06-12,08:16:00,Chicken or Beef Quesadilla Whole,4,800
2024-06-12,09:39:00,Savory Bites,2,210
2024-06-12,22:24:00,Mojos,4,420
2024-06-12,12:16:00,Bap's Platter (for sharing),1,290
2024-06-12,18:46:00,Lasagna,3,510
2024-06-13,13:00:00,Black Tea Strawberry Peach,4,560
2024-06-13,23:23:00,Cappuccino,3,435
2024-06-13,09:59:00,Biscoff (Coffee or None),3,510
2024-06-13,17:18:00,Coffee Jelly Frappuccino,2,340
2024-06-13,15:55:00,Creamy Chicken Pesto,1,170
2024-06-13,09:36:00,Savory Bites,1,105
2024-06-13,20:52:00,Choose Any Two,2,380
2024-06-13,20:33:00,Mojos,3,315
2024-06-13,18:47:00,White Chocolate Mocha,4,640
2024-06-13,15:39:00,Matcha,3,450
2024-06-13,17:57:00,Biscoff Latte,4,640
2024-06-13,17:34:00,Black Tea Strawberry Peach,3,420
2024-06-13,04:12:00,Biscoff Latte,3,480
2024-06-13,19:41:00,Savory Bites,1,105
2024-06-13,04:58:00,Latte,3,435
2024-06-13,01:40:00,Matcha Frappuccino,4,640
2024-06-13,13:55:00,White Hot Chocolate,3,450
2024-06-13,14:33:00,Bap's Coffee Signature,1,160
2024-06-13,07:26:00,Savory Bites,1,105
2024-06-13,07:21:00,Coffee Jelly Frappuccino,2,340
2024-06-13,11:12:00,Sausage,4,420
2024-06-13,16:48:00,Coffee Jelly Frappuccino,1,170
2024-06-13,13:58:00,Matcha Frappe,2,320
2024-06-13,13:57:00,Lasagna,2,340
2024-06-13,21:51:00,White Chocolate Chip Frappe,2,340
2024-06-13,15:04:00,Bap's Coffee Signature,1,160
2024-06-13,13:22:00,Latte,1,145
2024-06-13,05:50:00,Matcha Frappuccino,4,640
2024-06-13,19:46:00,Chicken or Beef Quesadilla Half,3,330
2024-06-14,05:52:00,Matcha Frappuccino,4,640
2024-06-14,20:48:00,Chocolate Frappe,4,640
2024-06-14,16:20:00,Choose Any Two,2,380
2024-06-14,03:11:00,Chicken or Beef Quesadilla Half,3,330
2024-06-14,10:58:00,Matcha,3,450
2024-06-14,06:29:00,Black Tea Strawberry Peach,4,560
2024-06-14,14:28:00,Bap's Coffee Signature,4,640
2024-06-14,15:33:00,Chicken or Beef Quesadilla Half,2,220
2024-06-14,10:03:00,Matcha Frappe,1,160
2024-06-14,22:12:00,Bap's Coffee Signature,4,640
2024-06-14,14:19:00,White Chocolate Mocha,2,320
2024-06-14,21:16:00,Biscoff (Coffee or None),1,170
2024-06-14,17:54:00,White Hot Chocolate,3,450
2024-06-14,02:01:00,Matcha Frappuccino,3,480
2024-06-14,08:57:00,Biscoff (Coffee or None),1,170
2024-06-15,08:11:00,Matcha Frappe,4,640
2024-06-15,21:36:00,Mojos,4,420
2024-06-15,11:47:00,Mojos,2,210
2024-06-15,16:30:00,Peach Mango Frappe,3,480
2024-06-15,18:32:00,Cappuccino,1,145
2024-06-15,13:13:00,White Chocolate Mocha,4,640
2024-06-15,08:58:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-15,04:16:00,Matcha Frappe,1,160
2024-06-15,13:28:00,Latte,1,145
2024-06-15,09:09:00,Black Tea Strawberry Peach,2,280
2024-06-15,09:27:00,Chocolate Frappe,3,480
2024-06-15,05:58:00,Lasagna,2,340
2024-06-15,19:52:00,Matcha,3,450
2024-06-15,21:24:00,Sausage,3,315
2024-06-15,20:22:00,Choose Any Two,3,570
2024-06-15,12:22:00,Choose Any Two,4,760
2024-06-15,17:26:00,Chicken or Beef Quesadilla Half,4,440
2024-06-15,09:09:00,White Chocolate Mocha,1,160
2024-06-15,03:22:00,Creamy Chicken Pesto,1,170
2024-06-15,04:03:00,Strawberries & Cream,3,480
2024-06-15,17:50:00,Creamy Chicken Pesto,1,170
2024-06-15,17:16:00,Black Tea Strawberry Peach,3,420
2024-06-15,22:45:00,Lasagna,4,680
2024-06-16,17:49:00,Salted Caramel Latte,4,640
2024-06-16,03:27:00,Matcha Frappe,1,160
2024-06-16,02:03:00,Mojos,2,210
2024-06-16,20:10:00,Bap's Coffee Signature,3,480
2024-06-16,00:59:00,Savory Bites,1,105
2024-06-16,14:45:00,Latte,3,435
2024-06-16,07:21:00,Matcha,1,150
2024-06-16,17:05:00,Black Tea Strawberry Peach,4,560
2024-06-16,13:51:00,Matcha,4,600
2024-06-16,22:59:00,Hazelnut Mocha Macchiato,2,320
2024-06-16,19:48:00,Biscoff (Coffee or None),2,340
2024-06-16,01:30:00,Sausage,3,315
2024-06-16,21:45:00,Black Tea Strawberry Peach,1,140
2024-06-16,19:40:00,Salted Caramel Latte,1,160
2024-06-16,12:26:00,Americano,2,220
2024-06-16,06:34:00,Coffee Jelly Frappuccino,2,340
2024-06-16,10:22:00,Strawberries & Cream,2,320
2024-06-16,02:20:00,Matcha Frappuccino,1,160
2024-06-17,01:09:00,Spanish Latte,1,160
2024-06-17,03:24:00,White Chocolate Mocha,2,320
2024-06-17,16:21:00,Choose Any Two,1,190
2024-06-17,14:41:00,Creamy Chicken Pesto,4,680
2024-06-17,10:39:00,Matcha,3,450
2024-06-17,07:21:00,Caramel Macchiato,4,640
2024-06-17,03:45:00,Bap's Platter (for sharing),4,1160
2024-06-17,15:37:00,Hazelnut Mocha Macchiato,4,640
2024-06-17,08:17:00,Biscoff Latte,1,160
2024-06-17,00:59:00,Sausage,1,105
2024-06-17,09:36:00,Americano,3,330
2024-06-17,00:37:00,Nachos (for sharing),1,195
2024-06-17,07:40:00,Lasagna,3,510
2024-06-17,05:56:00,Savory Bites,3,315
2024-06-17,09:28:00,Sausage,1,105
2024-06-17,07:12:00,Mocha,3,480
2024-06-17,04:27:00,Americano,1,110
2024-06-17,15:01:00,Biscoff (Coffee or None),1,170
2024-06-17,13:12:00,Americano,1,110
2024-06-17,08:09:00,Bap's Platter (for sharing),2,580
2024-06-18,05:15:00,Chocolate Frappe,3,480
2024-06-18,07:13:00,Mojos,2,210
2024-06-18,19:28:00,Bap's Coffee Signature,4,640
2024-06-18,14:03:00,Strawberries & Cream,4,640
2024-06-18,07:13:00,Cookies & Cream Frappe,3,510
2024-06-18,16:16:00,Salted Caramel Latte,2,320
2024-06-18,06:56:00,Black Tea Strawberry Peach,4,560
2024-06-18,04:06:00,Spanish Latte,4,640
2024-06-18,10:36:00,Biscoff (Coffee or None),4,680
2024-06-18,12:17:00,Biscoff Cream,1,170
2024-06-18,18:31:00,Biscoff (Coffee or None),1,170
2024-06-18,20:27:00,Coffee Jelly Frappuccino,1,170
2024-06-19,08:58:00,Sausage,2,210
2024-06-19,01:00:00,Biscoff Latte,2,320
2024-06-19,20:42:00,Choose Any Two,4,760
2024-06-19,00:31:00,Choose Any Two,4,760
2024-06-19,20:04:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-19,18:23:00,Matcha Frappuccino,3,480
2024-06-19,16:26:00,Salted Caramel Latte,4,640
2024-06-19,01:51:00,Peach Mango Frappe,4,640
2024-06-19,08:12:00,Strawberries & Cream,3,480
2024-06-19,23:49:00,Sausage,1,105
2024-06-19,13:33:00,Creamy Chicken Pesto,1,170
2024-06-19,10:43:00,Chicken or Beef Quesadilla Whole,4,800
2024-06-19,15:21:00,Biscoff Cream,1,170
2024-06-19,02:01:00,Chocolate Frappe,1,160
2024-06-19,11:01:00,Lasagna,3,510
2024-06-19,07:28:00,Savory Bites,4,420
2024-06-19,11:19:00,Cappuccino,2,290
2024-06-19,07:40:00,Matcha Frappuccino,3,480
2024-06-19,15:11:00,Biscoff Cream,3,510
2024-06-19,06:03:00,Cappuccino,4,580
2024-06-19,05:36:00,Classic Chocolate,3,450
2024-06-19,03:14:00,Biscoff (Coffee or None),2,340
2024-06-19,21:38:00,Classic Chocolate,3,450
2024-06-19,16:18:00,Bap's Coffee Signature,1,160
2024-06-20,09:32:00,Coffee Jelly Frappuccino,3,510
2024-06-20,20:01:00,Cappuccino,2,290
2024-06-20,18:23:00,Spanish Latte,3,480
2024-06-20,12:45:00,Nachos (for sharing),4,780
2024-06-20,14:55:00,Hazelnut Mocha Macchiato,3,480
2024-06-20,10:18:00,Matcha,4,600
2024-06-20,02:02:00,Chocolate Frappe,2,320
2024-06-20,14:00:00,White Chocolate Mocha,2,320
2024-06-20,10:06:00,Strawberries & Cream,4,640
2024-06-20,09:25:00,White Chocolate Chip Frappe,2,340
2024-06-20,03:54:00,Caramel Macchiato,4,640
2024-06-20,13:45:00,Latte,4,580
2024-06-20,15:34:00,Strawberries & Cream,2,320
2024-06-20,05:10:00,Salted Caramel Latte,1,160
2024-06-20,04:16:00,White Hot Chocolate,1,150
2024-06-20,00:51:00,Chocolate Frappe,2,320
2024-06-20,04:59:00,Latte,4,580
2024-06-21,18:11:00,Black Tea Strawberry Peach,2,280
2024-06-21,17:54:00,Savory Bites,1,105
2024-06-21,09:50:00,Salted Caramel Latte,1,160
2024-06-21,09:45:00,Latte,3,435
2024-06-21,02:08:00,White Chocolate Chip Frappe,3,510
2024-06-21,08:11:00,Choose Any Two,1,190
2024-06-21,18:10:00,Latte,1,145
2024-06-21,04:44:00,Chocolate Frappe,1,160
2024-06-21,18:43:00,Nachos (for sharing),1,195
2024-06-21,14:49:00,Mojos,2,210
2024-06-21,04:00:00,Salted Caramel Latte,2,320
2024-06-21,06:56:00,Creamy Chicken Pesto,2,340
2024-06-21,14:12:00,Latte,1,145
2024-06-21,07:31:00,White Chocolate Chip Frappe,1,170
2024-06-21,03:32:00,Choose Any Two,2,380
2024-06-21,04:53:00,Chicken or Beef Quesadilla Whole,4,800
2024-06-21,09:00:00,Spanish Latte,3,480
2024-06-21,18:04:00,Latte,2,290
2024-06-21,13:09:00,Chocolate Frappe,2,320
2024-06-22,00:43:00,Matcha,4,600
2024-06-22,05:32:00,Nachos (for sharing),2,390
2024-06-22,00:54:00,White Hot Chocolate,3,450
2024-06-22,13:16:00,Nachos (for sharing),1,195
2024-06-22,01:19:00,White Chocolate Mocha,3,480
2024-06-22,18:55:00,Peach Mango Frappe,2,320
2024-06-22,11:56:00,Nachos (for sharing),4,780
2024-06-22,07:51:00,Biscoff Latte,2,320
2024-06-22,09:48:00,Choose Any Two,3,570
2024-06-22,23:55:00,Chicken or Beef Quesadilla Half,3,330
2024-06-22,16:31:00,White Chocolate Chip Frappe,1,170
2024-06-22,16:33:00,Nachos (for sharing),1,195
2024-06-22,19:03:00,Caramel Macchiato,3,480
2024-06-22,11:42:00,Hazelnut Mocha Macchiato,2,320
2024-06-22,04:45:00,White Chocolate Chip Frappe,4,680
2024-06-22,05:11:00,Matcha Frappe,1,160
2024-06-22,18:40:00,Hazelnut Mocha Macchiato,1,160
2024-06-22,07:35:00,Savory Bites,3,315
2024-06-22,15:29:00,Salted Caramel Latte,1,160
2024-06-22,02:00:00,Nachos (for sharing),1,195
2024-06-22,10:33:00,Chicken or Beef Quesadilla Half,2,220
2024-06-22,12:51:00,Americano,3,330
2024-06-22,19:44:00,Lasagna,1,170
2024-06-22,08:47:00,Mocha,1,160
2024-06-22,18:30:00,Lasagna,2,340
2024-06-22,17:45:00,Choose Any Two,4,760
2024-06-23,10:42:00,Bap's Coffee Signature,4,640
2024-06-23,01:45:00,Lasagna,3,510
2024-06-23,14:05:00,Biscoff Cream,1,170
2024-06-23,20:49:00,Latte,1,145
2024-06-23,14:57:00,Biscoff (Coffee or None),3,510
2024-06-23,13:34:00,Matcha Frappuccino,2,320
2024-06-23,06:56:00,Spanish Latte,4,640
2024-06-23,02:46:00,Matcha Frappuccino,4,640
2024-06-23,18:15:00,Cookies & Cream Frappe,2,340
2024-06-23,07:52:00,Bap's Coffee Signature,1,160
2024-06-24,17:23:00,Chocolate Frappe,2,320
2024-06-24,05:25:00,Mojos,1,105
2024-06-24,08:05:00,Peach Mango Frappe,4,640
2024-06-24,18:27:00,Sausage,3,315
2024-06-24,05:06:00,White Chocolate Chip Frappe,2,340
2024-06-24,07:19:00,Lasagna,4,680
2024-06-24,16:16:00,Mocha,3,480
2024-06-24,06:50:00,Nachos (for sharing),1,195
2024-06-24,14:13:00,Salted Caramel Latte,4,640
2024-06-24,18:53:00,Lasagna,3,510
2024-06-24,09:42:00,Bap's Platter (for sharing),1,290
2024-06-25,05:43:00,Spanish Latte,4,640
2024-06-25,02:45:00,Bap's Platter (for sharing),4,1160
2024-06-25,17:22:00,Coffee Jelly Frappuccino,4,680
2024-06-25,20:07:00,Cookies & Cream Frappe,2,340
2024-06-25,17:13:00,Nachos (for sharing),4,780
2024-06-25,07:54:00,Salted Caramel Latte,4,640
2024-06-25,18:02:00,Biscoff Cream,4,680
2024-06-25,08:15:00,Nachos (for sharing),3,585
2024-06-25,21:41:00,Matcha Frappuccino,1,160
2024-06-25,07:36:00,Bap's Coffee Signature,3,480
2024-06-25,15:39:00,Strawberries & Cream,1,160
2024-06-25,03:27:00,Mocha,2,320
2024-06-25,03:23:00,Nachos (for sharing),2,390
2024-06-25,07:22:00,Caramel Macchiato,4,640
2024-06-25,11:28:00,Matcha Frappe,2,320
2024-06-25,05:38:00,Americano,2,220
2024-06-25,06:26:00,Mocha,2,320
2024-06-25,08:25:00,Peach Mango Frappe,1,160
2024-06-25,22:41:00,Chocolate Frappe,2,320
2024-06-25,10:22:00,Choose Any Two,2,380
2024-06-25,08:14:00,Biscoff Cream,2,340
2024-06-26,12:26:00,Hazelnut Mocha Macchiato,1,160
2024-06-26,19:43:00,Peach Mango Frappe,2,320
2024-06-26,13:39:00,Coffee Jelly Frappuccino,1,170
2024-06-26,09:47:00,Biscoff Cream,1,170
2024-06-26,05:44:00,Creamy Chicken Pesto,1,170
2024-06-26,11:35:00,Mocha,1,160
2024-06-26,02:48:00,White Hot Chocolate,3,450
2024-06-26,00:32:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-26,06:32:00,Coffee Jelly Frappuccino,1,170
2024-06-26,15:45:00,Matcha Frappe,1,160
2024-06-26,19:56:00,Creamy Chicken Pesto,1,170
2024-06-26,01:06:00,Chicken or Beef Quesadilla Half,1,110
2024-06-26,13:54:00,Matcha,3,450
2024-06-26,03:56:00,Sausage,1,105
2024-06-26,19:21:00,White Chocolate Chip Frappe,1,170
2024-06-26,09:12:00,Classic Chocolate,2,300
2024-06-26,12:47:00,Coffee Jelly Frappuccino,1,170
2024-06-26,14:45:00,White Chocolate Chip Frappe,4,680
2024-06-27,04:17:00,Bap's Coffee Signature,4,640
2024-06-27,19:54:00,Coffee Jelly Frappuccino,1,170
2024-06-27,18:02:00,Mocha,1,160
2024-06-27,04:19:00,Strawberries & Cream,1,160
2024-06-27,01:34:00,Classic Chocolate,1,150
2024-06-27,12:07:00,Hazelnut Mocha Macchiato,3,480
2024-06-27,01:08:00,Caramel Macchiato,1,160
2024-06-27,21:25:00,Sausage,1,105
2024-06-27,20:31:00,Chocolate Frappe,1,160
2024-06-27,04:25:00,Cappuccino,4,580
2024-06-27,05:32:00,Black Tea Strawberry Peach,1,140
2024-06-27,16:44:00,Bap's Platter (for sharing),3,870
2024-06-27,07:06:00,Mocha,2,320
2024-06-27,06:54:00,Lasagna,1,170
2024-06-27,21:24:00,Mojos,1,105
2024-06-27,16:22:00,Americano,4,440
2024-06-27,09:38:00,Latte,3,435
2024-06-27,17:18:00,Chicken or Beef Quesadilla Whole,4,800
2024-06-27,09:01:00,Latte,3,435
2024-06-27,22:34:00,Matcha Frappe,3,480
2024-06-27,23:56:00,Americano,2,220
2024-06-27,14:48:00,Savory Bites,3,315
2024-06-27,04:18:00,Chocolate Frappe,4,640
2024-06-27,12:26:00,Black Tea Strawberry Peach,3,420
2024-06-27,11:59:00,Lasagna,4,680
2024-06-27,01:23:00,Nachos (for sharing),1,195
2024-06-28,08:04:00,Caramel Macchiato,2,320
2024-06-28,13:01:00,Creamy Chicken Pesto,4,680
2024-06-28,05:38:00,Salted Caramel Latte,3,480
2024-06-28,10:06:00,Salted Caramel Latte,3,480
2024-06-28,17:56:00,Bap's Coffee Signature,1,160
2024-06-28,08:22:00,Matcha,4,600
2024-06-28,10:23:00,Biscoff Latte,3,480
2024-06-28,17:30:00,White Chocolate Chip Frappe,2,340
2024-06-28,23:08:00,Lasagna,1,170
2024-06-28,22:09:00,Classic Chocolate,4,600
2024-06-29,21:59:00,Americano,4,440
2024-06-29,16:28:00,Coffee Jelly Frappuccino,2,340
2024-06-29,12:00:00,Spanish Latte,3,480
2024-06-29,18:29:00,Mocha,4,640
2024-06-29,19:20:00,Spanish Latte,2,320
2024-06-29,05:35:00,Cappuccino,3,435
2024-06-29,10:01:00,White Chocolate Mocha,3,480
2024-06-29,08:59:00,Chocolate Frappe,4,640
2024-06-29,00:23:00,Matcha,4,600
2024-06-29,03:42:00,Lasagna,4,680
2024-06-29,07:13:00,Bap's Platter (for sharing),1,290
2024-06-29,13:12:00,Cappuccino,4,580
2024-06-29,13:29:00,Cappuccino,1,145
2024-06-29,10:48:00,White Hot Chocolate,4,600
2024-06-29,02:49:00,Savory Bites,1,105
2024-06-29,05:44:00,Coffee Jelly Frappuccino,1,170
2024-06-29,18:13:00,Matcha Frappe,2,320
2024-06-29,08:46:00,Biscoff Cream,4,680
2024-06-29,21:32:00,Mocha,3,480
2024-06-29,08:48:00,Hazelnut Mocha Macchiato,2,320
2024-06-29,08:18:00,Bap's Platter (for sharing),1,290
2024-06-29,05:02:00,Classic Chocolate,3,450
2024-06-29,17:25:00,Mojos,1,105
2024-06-29,09:19:00,Mojos,1,105
2024-06-29,07:46:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-29,11:14:00,Hazelnut Mocha Macchiato,1,160
2024-06-29,02:17:00,Classic Chocolate,2,300
2024-06-29,03:47:00,White Chocolate Mocha,1,160
2024-06-30,20:34:00,Hazelnut Mocha Macchiato,2,320
2024-06-30,23:40:00,Coffee Jelly Frappuccino,1,170
2024-06-30,12:48:00,Matcha Frappuccino,3,480
2024-06-30,23:24:00,Chocolate Frappe,4,640
2024-06-30,04:19:00,Nachos (for sharing),2,390
2024-06-30,22:11:00,Latte,1,145
2024-06-30,13:15:00,Chicken or Beef Quesadilla Whole,2,400
2024-06-30,23:07:00,White Chocolate Mocha,3,480
2024-06-30,19:27:00,Nachos (for sharing),3,585
2024-06-30,16:04:00,Biscoff (Coffee or None),1,170
2024-06-30,19:58:00,Classic Chocolate,4,600
2024-06-30,22:51:00,Caramel Macchiato,2,320
2024-06-30,00:43:00,Matcha Frappe,3,480
2024-06-30,15:21:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-30,03:44:00,Matcha Frappe,1,160
2024-06-30,18:02:00,Choose Any Two,4,760
2024-06-30,22:56:00,Cappuccino,3,435
2024-06-30,08:49:00,Bap's Platter (for sharing),1,290
2024-06-30,14:33:00,Chicken or Beef Quesadilla Half,2,220
2024-06-30,01:15:00,Chicken or Beef Quesadilla Whole,3,600
2024-06-30,05:16:00,Spanish Latte,4,640
2024-07-01,02:39:00,Peach Mango Frappe,4,640
2024-07-01,14:59:00,Choose Any Two,2,380
2024-07-01,12:20:00,Americano,2,220
2024-07-01,06:21:00,Strawberries & Cream,2,320
2024-07-01,21:13:00,Chicken or Beef Quesadilla Whole,1,200
2024-07-01,14:57:00,Chicken or Beef Quesadilla Whole,4,800
2024-07-01,21:19:00,Classic Chocolate,3,450
2024-07-01,06:30:00,Biscoff Cream,1,170
2024-07-01,04:57:00,Sausage,1,105
2024-07-01,04:30:00,Hazelnut Mocha Macchiato,4,640
2024-07-01,20:58:00,Chocolate Frappe,1,160
2024-07-01,03:53:00,Cappuccino,4,580
2024-07-01,20:55:00,Classic Chocolate,1,150
2024-07-02,09:51:00,Choose Any Two,2,380
2024-07-02,12:11:00,White Chocolate Mocha,4,640
2024-07-02,14:41:00,Biscoff Latte,2,320
2024-07-02,10:38:00,Salted Caramel Latte,1,160
2024-07-02,10:25:00,Hazelnut Mocha Macchiato,4,640
2024-07-02,00:40:00,Hazelnut Mocha Macchiato,4,640
2024-07-02,15:12:00,Latte,2,290
2024-07-02,18:53:00,Black Tea Strawberry Peach,1,140
2024-07-02,17:07:00,Coffee Jelly Frappuccino,1,170
2024-07-02,02:45:00,White Chocolate Mocha,2,320
2024-07-02,17:20:00,Spanish Latte,4,640
2024-07-02,08:02:00,Savory Bites,3,315
2024-07-02,15:30:00,Classic Chocolate,4,600
2024-07-02,10:18:00,Black Tea Strawberry Peach,2,280
2024-07-02,12:38:00,Creamy Chicken Pesto,3,510
2024-07-02,21:47:00,Chicken or Beef Quesadilla Whole,3,600
2024-07-02,19:46:00,Bap's Coffee Signature,2,320
2024-07-02,05:06:00,Nachos (for sharing),3,585
2024-07-02,05:32:00,White Chocolate Chip Frappe,3,510
2024-07-02,04:02:00,Americano,1,110
2024-07-03,08:22:00,Peach Mango Frappe,3,480
2024-07-03,05:02:00,Savory Bites,4,420
2024-07-03,03:14:00,Spanish Latte,3,480
2024-07-03,10:46:00,Americano,1,110
2024-07-03,11:52:00,Bap's Platter (for sharing),1,290
2024-07-03,07:08:00,Lasagna,3,510
2024-07-03,06:35:00,Mojos,3,315
2024-07-03,15:15:00,Bap's Platter (for sharing),3,870
2024-07-03,00:35:00,Strawberries & Cream,3,480
2024-07-03,14:41:00,Americano,3,330
2024-07-03,07:47:00,Nachos (for sharing),2,390
2024-07-03,16:59:00,Caramel Macchiato,4,640
2024-07-03,15:01:00,Black Tea Strawberry Peach,1,140
2024-07-03,02:06:00,Chocolate Frappe,1,160
2024-07-03,07:24:00,Mojos,2,210
2024-07-03,07:43:00,Black Tea Strawberry Peach,4,560
2024-07-03,03:59:00,White Chocolate Chip Frappe,2,340
2024-07-03,08:16:00,Strawberries & Cream,4,640
2024-07-03,02:51:00,Sausage,2,210
2024-07-03,22:14:00,Biscoff Latte,3,480
2024-07-03,11:15:00,Mojos,3,315
2024-07-03,11:05:00,Hazelnut Mocha Macchiato,3,480
2024-07-03,04:14:00,Latte,4,580
2024-07-03,01:34:00,Cappuccino,4,580
